#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf62.3.100
#tb 0: 3/44
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 64x36
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,        118,        118,        1,     2304, 02682a240ee222788c06fceda0ac5aa6
0,        119,        119,        1,     2304, 313640cca81ddc7aace391886700defa
0,        120,        120,        1,     2304, db1b6f1fb4ab7f7c1d98c957c362ac0c
0,        121,        121,        1,     2304, d125a8e08b2acac32a8a03538649b688
0,        122,        122,        1,     2304, b9640c9632f68838f0859044d0cd0090
0,        123,        123,        1,     2304, 446e8cae7d6de4a013f53c6d9630f2b1
0,        124,        124,        1,     2304, 2653588cb576bc4e162409fd24d82bae
0,        125,        125,        1,     2304, 8b01b52849a1ce1a73984e7a821ec528
0,        126,        126,        1,     2304, 9e5b9b1d6abfcd1bf9e57bf7265a2e74
0,        127,        127,        1,     2304, 49a6355654e234793b3ab3dc8fb80d11
0,        128,        128,        1,     2304, dfed198222cb73ad396e67cd368416e1
0,        129,        129,        1,     2304, 2a1d334da07ceea61d3d0ebb2f9887cd
0,        130,        130,        1,     2304, a85e29ada2a27912e7f8ee4120bc9f71
0,        132,        132,        1,     2304, 57d279b476e92332b539c79167d39761
0,        133,        133,        1,     2304, 8a9a96ad821c5ad5004069bc0d6ef6fc
0,        133,        133,        1,     2304, 055dcd22249f8b8e9e6f33026a54e99f
0,        135,        135,        1,     2304, b526122e3e1205f6df6402c68c84882b
0,        135,        135,        1,     2304, 065ee56759c1809b2cc134b35ec62cb2
0,        136,        136,        1,     2304, d9162f6c6a0695f4a51a155079e0c739
0,        137,        137,        1,     2304, 3d8bb8a0308a5364d84fbb302ac751cd
0,        138,        138,        1,     2304, f00b71564a4277d99db3eab9d4875240
0,        139,        139,        1,     2304, f2c57b888588e5f4c3a0cd60900faf20
0,        140,        140,        1,     2304, 2cc10e3c3d8384b1bf07aff0fa33db4d
0,        141,        141,        1,     2304, 1af23c4e56da5e11a946f3b88b8f5520
0,        142,        142,        1,     2304, a0cc2854430ee71a11636acfcc516b94
0,        143,        143,        1,     2304, c3ef16da8d57b1f3c25491b6150cf63a
0,        144,        144,        1,     2304, 0bc951e2305cec900467bf72beb0643e
0,        145,        145,        1,     2304, 45f348bc6f82e4050e4cefd996daa98c
0,        146,        146,        1,     2304, 45276f933e74914490b8bc36cbe93c9a
0,        147,        147,        1,     2304, bba9682aa653a70603653042181da91c
0,        148,        148,        1,     2304, f121de6c754605d8259f1e13ddbbbec3
0,        149,        149,        1,     2304, a1c02a754368d7574a3eba3331c1afe7
0,        150,        150,        1,     2304, aef71fe78a35f0ce9856dd4ea4ce51b0
0,        151,        151,        1,     2304, 64dd772060d00d976b11b04446b74d18
0,        152,        152,        1,     2304, 10e9c7bab0efb9f6330eae4f4e397148
0,        153,        153,        1,     2304, 5c5789dcab08d999888fc05ee28ab38f
0,        154,        154,        1,     2304, 61a96c92d9521889b4ea454d53fa6cb6
0,        155,        155,        1,     2304, a5fb1dda2ed4fb7f0edbb74ab03c7264
0,        156,        156,        1,     2304, fad1c37ccff5753634ed6e69bdbc622e
0,        157,        157,        1,     2304, 1053fe2f42816c00b82f4556e9b12999
0,        158,        158,        1,     2304, e7a9d9547087d1a961d044afe7b5afe0
0,        159,        159,        1,     2304, 30a6410480d91e80e275833c29a7111c
0,        160,        160,        1,     2304, 844c150386c25e0aa88c3a0be01a7ca3
0,        161,        161,        1,     2304, 354693d7bd413d835abf8eb8624112e9
0,        162,        162,        1,     2304, 01c07a96da6e09540f31661bfe5f9641
0,        163,        163,        1,     2304, c11ecc93105333f51e86d0af25d24c46
0,        164,        164,        1,     2304, b83a1af11a6bd4d4ca028581937cb337
0,        165,        165,        1,     2304, 3584a5b57bf706ffc2d304addbf37651
0,        166,        166,        1,     2304, ddbaf95e2e837a107ae357d619e4f551
0,        167,        167,        1,     2304, 584e140c2b95286954d2536cbc1531fb
0,        168,        168,        1,     2304, c00e4555517b1e2b8a236a4156f3aa63
0,        169,        169,        1,     2304, 9c615952ce3ca3fb32993de24fad84e1
0,        170,        170,        1,     2304, 966338e4c8eb02bb8d60d0e6f8910d90
0,        171,        171,        1,     2304, 90d5d098aa4bf2f6beb170b15f11f892
0,        172,        172,        1,     2304, b57f52b149c32ae84143c8af1a1989b2
0,        173,        173,        1,     2304, ab4045fc8831d7f30cea2f51d2123116
0,        174,        174,        1,     2304, c7daf7937aef10542a251df730425662
0,        175,        175,        1,     2304, 6cd7366eb8663ddac1b6845708721ad4
0,        176,        176,        1,     2304, 44f57092324f41d33043d910e7e0e095
0,        177,        177,        1,     2304, 93c28f2b6d7edc35c118eed8c5bc98d8
0,        178,        178,        1,     2304, 9691359bb6f441bd065131f4458205c4
0,        179,        179,        1,     2304, 06a25894e03c92f31a2dfa771a4fdfed
0,        180,        180,        1,     2304, adba3e94142400be9778d7a9601fd7dc
0,        181,        181,        1,     2304, 949e63ecd15ffd9e2317c3e486de036d
0,        182,        182,        1,     2304, 4e938eec59b8e69b8b133260c78de725
0,        183,        183,        1,     2304, 5262967c507f781a619098f38f3b6338
0,        184,        184,        1,     2304, 5ed52f51caef3c5079f6a795ee448559
0,        185,        185,        1,     2304, 05a0e820d21926cc7134e6b3a0848502
0,        186,        186,        1,     2304, 95d3a2542f8900e4bbdfa9df852f714f
0,        187,        187,        1,     2304, d67b5444e079eed35e498ce9ff4ad42c
0,        188,        188,        1,     2304, ac42e4a96891597a2a69fc8d2a3c2a34
0,        189,        189,        1,     2304, f3409bf2b215fb1d16ce873dfb8c890a
0,        190,        190,        1,     2304, ac061668ef017b0ac2bb08fa32611a6a
0,        191,        191,        1,     2304, 363327f0787e6d8b802b63ce490e2021
0,        192,        192,        1,     2304, 6d45841fa8b730022591351e9ca18780
0,        193,        193,        1,     2304, a0538a837d182a29b2a29970977bb7bf
0,        194,        194,        1,     2304, 4d0d8ebd716dab329e647c154931a123
0,        195,        195,        1,     2304, 09d9a17d7b790810a74bdf4b70c8ebbc
0,        196,        196,        1,     2304, 824575b5ae05ec977e7589f528baef19
0,        197,        197,        1,     2304, ea4ef4c2a320d53f80f30b246a7b7aa2
0,        198,        198,        1,     2304, 4a6b241888ce2946461927c8060d01c3
0,        199,        199,        1,     2304, c32181531d456f93031321308498e70d
0,        200,        200,        1,     2304, aca3dca53603663ff49d8ba0baa9692b
0,        201,        201,        1,     2304, ab06e66d5e6b7fbe78821fad12be312a
0,        202,        202,        1,     2304, 7248aff7adf5c0cf35685b3d6174c5c8
0,        203,        203,        1,     2304, da48b4ae067747036058910c79fe10af
0,        204,        204,        1,     2304, e43732cc1a18f5ee2c7ec3c9c2138b5c
0,        205,        205,        1,     2304, 9490fa4edbbf27d2cdd498146a5d4e95
0,        206,        206,        1,     2304, 164adf349224de2a65dcfcf852c57fa1
0,        207,        207,        1,     2304, a6b4c291310e8f0704571b4718b6bb6b
0,        208,        208,        1,     2304, 38e03ab6af81368614fd1c2998798798
0,        209,        209,        1,     2304, 199192bfc5b278e56db9ac8afe75270b
0,        210,        210,        1,     2304, d129a2c097b4e98ddd194c770031e738
0,        211,        211,        1,     2304, d17db68b0c1c4027a1c2c91a9bbbfd13
0,        212,        212,        1,     2304, 8b52d29cbac81ded396e3234012ebbf1
0,        213,        213,        1,     2304, 540e1902575803019e4fcb7f55f0cc09
0,        214,        214,        1,     2304, 2a5837743b5f9e49f57986912aa9f7df
0,        215,        215,        1,     2304, 10ae19169d272a84a407b6251100ded2
0,        215,        215,        1,     2304, 8377d0efd7821d0b24490c93eb9653c3
0,        216,        216,        1,     2304, 0cb8b09f8c5c0e1fbfa3be2c6e3ee16a
0,        217,        217,        1,     2304, ebfbd6be9bee97c8d8975b0bc1f33eca
0,        218,        218,        1,     2304, 67f7d6fdcdde815a4f98f6eb5008d947
0,        220,        220,        1,     2304, ae99700977f1cc685975df6c4d0fddc5
0,        220,        220,        1,     2304, 931efb2474f9c011005618bfad22bb84
0,        221,        221,        1,     2304, a04eb7bb705594463db938bb23a6e136
0,        222,        222,        1,     2304, 37d44b972a6eccf80cac43a70dc217ce
0,        223,        223,        1,     2304, e10b000c46c37822bd8cdd50ddfa67ce
0,        224,        224,        1,     2304, 07dd0d44c6a6fcf1c2592d37c944b397
0,        225,        225,        1,     2304, 56b792fa9d9e84f8a38e1f84fa6f6cc1
0,        226,        226,        1,     2304, 474f96cb1249892dcde810ca77f9ab23
0,        227,        227,        1,     2304, 1ec5c0d4431f59986ff64555ba7fc95f
0,        228,        228,        1,     2304, 78070d00f678d624dbb18edff5dea4cc
0,        229,        229,        1,     2304, 9353ef6283ffdc7b357d207c5546583d
0,        230,        230,        1,     2304, 89150116c7f5f25034cbc19b049f6dcb
0,        231,        231,        1,     2304, 20175f5803ee64917c8ddd073c40cf69
0,        232,        232,        1,     2304, 114819fddd1d03d209d9c72268e56664
0,        233,        233,        1,     2304, 4ef4d1b579541ff84b89eb4c6e581aa0
0,        234,        234,        1,     2304, 7aa8175896790a7dd8d4a484530f44fd
0,        235,        235,        1,     2304, 84416f4881adadfcf144b0f3b267f753
0,        236,        236,        1,     2304, 9ca04da288005e4e8a70efdd9661ff1b
0,        237,        237,        1,     2304, c38f162b32a025651e9bafeb87fc5dc6
0,        238,        238,        1,     2304, 4c96452c0c16176941ec8cfa84914578
0,        239,        239,        1,     2304, c19c4092b352ed05c556fdad293afc6d
0,        240,        240,        1,     2304, eb53a39aa2e86b9bce9a1e59edb376b3
0,        241,        241,        1,     2304, f21549cdc3050dcdea327550f03e01c0
0,        242,        242,        1,     2304, 43c58e4a31b00287f79753ccceaffcc6
0,        243,        243,        1,     2304, 53a1a202dc7467bfbd414720eb4cccea
0,        244,        244,        1,     2304, 17fd6ff8e72d9421781612cb310241ce
0,        245,        245,        1,     2304, bab2f1dfb8ae23044c8959b98f687cb9
0,        246,        246,        1,     2304, a8813acca6fcad6e7a24c0a78edac46e
0,        247,        247,        1,     2304, 64e699ce5dd61d7bdaf7a6265f858e00
0,        248,        248,        1,     2304, a7445376c66fe105dbf042ea126bd237
0,        249,        249,        1,     2304, 19c21bd27bed5fd0caeaab8086b36b62
0,        250,        250,        1,     2304, e399365c8b9873f6a446e676db8ff21a
0,        251,        251,        1,     2304, 578e1fa08ca46458aef4c2a1ecee94f3
0,        252,        252,        1,     2304, ee484737dec308a9b4df71a4139c1696
0,        253,        253,        1,     2304, e6c09cad8ca2eb340a844f02ea1431a7
0,        254,        254,        1,     2304, f988549fca5c57e2cb19077328c93914
0,        255,        255,        1,     2304, fe9e40316784c8f97ebccc0547f7db13
0,        256,        256,        1,     2304, ec8065ecf8cf22e8a0cdd21e99f31a10
0,        257,        257,        1,     2304, 09504774c2e1df45d86b1460d389129c
0,        258,        258,        1,     2304, b7a673ade3fb3ea8bcf4d624fe3dc697
0,        259,        259,        1,     2304, ca57929b68a89d8b3dc48cd20605ab1d
0,        260,        260,        1,     2304, 1457e4bfb0e69a9678b2ebcb1803e984
0,        261,        261,        1,     2304, c7f285bdfa80019781561806cd384db4
0,        262,        262,        1,     2304, 4b0c6a2cbf1df67755be8a7495f4f693
0,        263,        263,        1,     2304, 875ab67dbfb10a6d6e0063a129994568
0,        264,        264,        1,     2304, f5841d157fc80ccdbbb79e8a4b751371
0,        265,        265,        1,     2304, 0e406b4660887d13659c8d302fee3181
0,        266,        266,        1,     2304, f3892ecf990053d0911281f7774d278f
0,        267,        267,        1,     2304, b32cb970caf2f92bb73b07ac837e26c7
0,        268,        268,        1,     2304, f6e366929c4b2e237d00af1aa57ebdf2
0,        269,        269,        1,     2304, bde13ac3dc55d89b76b672e101168e52
0,        270,        270,        1,     2304, 814d9af91853d6bef9cb540113fc3cfe
0,        271,        271,        1,     2304, ec1451f495804ba15e72ae862c435029
0,        272,        272,        1,     2304, 7ecdf382c714782a65bad07598ec125d
0,        273,        273,        1,     2304, ec675e70c893ee15bef06d79ecaef831
0,        274,        274,        1,     2304, 0f069728b78fb291e16cb440847ffee4
0,        275,        275,        1,     2304, 54985d0f2f8bc3d1367c60cec528fa10
0,        276,        276,        1,     2304, b51b294a1100b7ec5ddd189703603186
0,        277,        277,        1,     2304, 89a79a17c2e15d3f2322fcba1d4d69db
0,        278,        278,        1,     2304, 5a177853677b3d9b2268d624ae469e92
0,        279,        279,        1,     2304, 92620258f2554e8246bdfcdb82fd7922
0,        280,        280,        1,     2304, dfd21971252647004bd3c1da86e5fbf2
0,        281,        281,        1,     2304, 51fd39883bb34b45cd43fe62a82ab7b7
0,        282,        282,        1,     2304, f4530b54baf12319d240dbd3603aac23
0,        283,        283,        1,     2304, b8074bb293482c529b7ef8b5f5268d6a
0,        284,        284,        1,     2304, 14c6f9e2586b1a2de84ec5db88d34256
0,        285,        285,        1,     2304, a2d2e560d97dd3d1b3975a2d1c71094e
0,        286,        286,        1,     2304, b69e0a3846c1fc8c648d3ca321418383
0,        287,        287,        1,     2304, efc9a846387e9cf9aedd60c61f93bada
0,        288,        288,        1,     2304, b48750b02ff60f7a58a5eec9c04db50e
0,        289,        289,        1,     2304, 985a2c05aa3a25f221190f8713e1ea37
0,        290,        290,        1,     2304, 862e58ea3fbb271f5ccf3a41764db223
0,        291,        291,        1,     2304, 6312b925715833877328d1cb17297b42
0,        292,        292,        1,     2304, 62d667db3d0741a2ad1e0591b38d8201
0,        293,        293,        1,     2304, e1597e9f4aaa30794804cd29235711c3
0,        294,        294,        1,     2304, f2cfaf6c2a2835ed39ffd44e5665f8ef
0,        295,        295,        1,     2304, a70a22944cfa5b8273e66cd946b853e6
0,        296,        296,        1,     2304, 0c384d4b7b086f9cf386cb99100d4909
0,        297,        297,        1,     2304, 4b70dd5329274a353cf55c8e37f6201e
0,        298,        298,        1,     2304, bea4a33514930db59177b1cafbd549da
0,        299,        299,        1,     2304, b368ae05beea0b4260d637ce441661c5
0,        300,        300,        1,     2304, dd616f33cd3142463a658b0c01a16ce9
0,        301,        301,        1,     2304, 139fa28f10533d33c4ea2a44dbb29ac0
0,        302,        302,        1,     2304, b009dbc18c34645d90058a9742effc64
0,        303,        303,        1,     2304, cb19d028d5969fe17b7936dea8c6b132
0,        304,        304,        1,     2304, ced3b7f5dd0f356844a5bc3b0c7fb159
0,        305,        305,        1,     2304, 9b11888b8cf54834edfbbffb76c5eb0f
0,        306,        306,        1,     2304, 8ddd8ff54851e6aa5b257672dfc94cf6
0,        307,        307,        1,     2304, 9df9832ce50ce9d315eb5b5e38a82674
0,        308,        308,        1,     2304, 13ac58953d089f4866369a8fe7c5c55f
0,        309,        309,        1,     2304, a56fe576dbf4ded6fd3091ab6f985ba5
0,        310,        310,        1,     2304, 77fac7aa94f7c464141881fff6ca1f5f
0,        311,        311,        1,     2304, 204999a4a2a90f2df35138420cce6623
0,        312,        312,        1,     2304, 2bd9432358af6fe0d8653566a61872c4
0,        313,        313,        1,     2304, 5958d59d32336af275c02f228a050ddd
0,        314,        314,        1,     2304, b6f8f58261d5cf6544c7756d2bbf615e
0,        315,        315,        1,     2304, b4b195c5ae2532e6346d61d6dbadc417
0,        315,        315,        1,     2304, f8ce01cc49e84d07c6d3d73867c2faf8
0,        316,        316,        1,     2304, 47c7975e9bfd6a1df016946217281265
0,        317,        317,        1,     2304, 47e47c8b2688477f3813fd26878691aa
0,        318,        318,        1,     2304, c3d8c7b6b0c770fa841af0736785b5cd
0,        319,        319,        1,     2304, 945cb0ddbee5456a1beea6c25f32e35a
0,        321,        321,        1,     2304, 57b5166e853e5d8dc3fb581810396f16
0,        322,        322,        1,     2304, c025f8de7c703ac2d0dca239dcdb8782
0,        323,        323,        1,     2304, 2d4239dbccebc6356ffa22332e9871e6
0,        323,        323,        1,     2304, 1a733127baa2913fc799a8acb5499c06
0,        324,        324,        1,     2304, 3ab52e224ec4e4d26504068785eb7c72
0,        325,        325,        1,     2304, ec2b2187091ce286c74486c48d7d5d8e
0,        326,        326,        1,     2304, 0d9b0724ff677a33a5afcff1e608c541
0,        327,        327,        1,     2304, ae0796366c78c768ee29006da8baa732
0,        328,        328,        1,     2304, 35479b04bb54c2632d8ca543afc5c4de
0,        329,        329,        1,     2304, cffdbf941626ccec39cf2256b71e4a36
0,        330,        330,        1,     2304, abc05f3237cdb108fc2d2b27469d4e3c
0,        331,        331,        1,     2304, 17d7ecd4f6155b535a0d6e30dc3a3806
0,        332,        332,        1,     2304, 8f262ad5a076bb7d0627a5df1f913d5b
0,        333,        333,        1,     2304, 8d3a6fddfaaf3954c77cd24173de26c2
0,        334,        334,        1,     2304, bdba3c1f28b2088482ba91fe80a0f74c
0,        335,        335,        1,     2304, b45aabfe2c95c1840d488a666e7e56d3
0,        336,        336,        1,     2304, 123e29c6a88d8dd5e8ebdef223c80b6b
0,        337,        337,        1,     2304, 7e57cecf3bcff8dcec8f317503ea7a50
0,        338,        338,        1,     2304, 5491a296593de9fd0bbee2ae8c548fe8
0,        339,        339,        1,     2304, 1202ece9e7a6bc8e821637d60e6aebeb
0,        340,        340,        1,     2304, 99b1760821c389e17f563d5ae3c8997f
0,        341,        341,        1,     2304, bae9d6d589df23f23e84bd3100551bc9
0,        342,        342,        1,     2304, c60e3477f00fdcbe24b0d295a59ae1c5
0,        343,        343,        1,     2304, 6f91d88e4c1e6971aacbcdfdbe0cd5b7
0,        344,        344,        1,     2304, f3f3dc1e55dbfada4430e6f7bf824d4d
0,        345,        345,        1,     2304, c63a11b10216b47d7280f039ff96441b
0,        346,        346,        1,     2304, babd173f337c2e75f4b454f02e19c64b
0,        347,        347,        1,     2304, c42ad24906173e2c7cc5179defecd4a9
0,        348,        348,        1,     2304, 3e1c6e2418b2ee782debf73754f4d6ab
0,        349,        349,        1,     2304, f89e7a2016da9638c47f7ee049f09921
0,        350,        350,        1,     2304, c982ff8735d164eb70f99c2c1da3c89d
0,        351,        351,        1,     2304, f7ff5cfb6bea20f9a10433d03f1ab20f
0,        352,        352,        1,     2304, 178e2ad4214474a350d3987a96d32dbe
0,        353,        353,        1,     2304, 1129caf6c3588fa0e9315d3d605147f0
0,        356,        356,        2,     2304, 98e00d3bc428882038073414e63e4370
0,        357,        357,        1,     2304, b35df2debc2470bd7ee7356ea96f815e
