#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf62.3.100
#tb 0: 4/59
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 64x36
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,         80,         80,        1,     2304, 64adaf7715b062529e5f9a64d9a2b767
0,         81,         81,        1,     2304, bfcb0339b41dc7cdc44150ceb5d8f5c2
0,         82,         82,        1,     2304, a1e2945d63c591917ed991ee34c66850
0,         83,         83,        1,     2304, c521b1b4468374f9a78d3846fe7c3a9a
0,         84,         84,        1,     2304, d8b81c28956b6619fbaebce930132feb
0,         85,         85,        1,     2304, e2563b769aa8a5666daf1ee89743b9d0
0,         86,         86,        1,     2304, 95474899d431b9f648ba55173600dc14
0,         87,         87,        1,     2304, 0db9dabafa9ba0018ed1451468743520
0,         88,         88,        1,     2304, a63b837f9f5610c25a0014af8f78fbac
0,         89,         89,        1,     2304, b8f019d04a29636f05e82e983188083b
0,         90,         90,        1,     2304, 7f7ed5010f18deea8ecc0a6d53cb7551
0,         91,         91,        1,     2304, a24bfcb182b848403254e1cae77c2669
0,         92,         92,        1,     2304, 05c52402c39cc36157a55e62dab81fa1
0,         92,         92,        1,     2304, b54ea0893257e20d3bdb0233a3ee982f
0,         93,         93,        1,     2304, 9143b1eec7817a24f4de187ba114b574
0,         94,         94,        1,     2304, dc2e959954e65053ea93fbbb44358b6f
0,         96,         96,        1,     2304, 41fef6a3f58950c35ee2b51f64d79f2e
0,         97,         97,        1,     2304, 4a1907de5bbbd090974c5d1e589ced4a
0,         98,         98,        1,     2304, 00eb58208864613d05db446916dc5073
0,         99,         99,        1,     2304, de477665aff4cb6c4065ce11d2f79138
0,        100,        100,        1,     2304, 570327df8025d4bbc2262f88f43f7abd
0,        101,        101,        1,     2304, f689acec04a761748d18f53ed72667c2
0,        102,        102,        1,     2304, ce209cc5fb0b8523376fa8499e2d1969
0,        103,        103,        1,     2304, d8233f4693ecb46d7aaf38c1dcbed6a1
0,        104,        104,        1,     2304, 6efb7fb30e7a93eb76553034e4a88f27
0,        104,        104,        1,     2304, f42fd52d98f12883e5a5b654c8736cdb
0,        105,        105,        1,     2304, ecb7ce26d082daf13b952cde4245018a
0,        106,        106,        1,     2304, a1fae88abebf6266fd50ebf92c9a9e33
0,        107,        107,        1,     2304, 6d076d22236ba448a50b2f9d829d8756
0,        108,        108,        1,     2304, e1587097ba7843a90faaa404c745dd24
0,        109,        109,        1,     2304, fca2eeaf6815ca9e975f731cf173749c
0,        110,        110,        1,     2304, 4d53256f00e07034edaa056cb5a965e6
0,        111,        111,        1,     2304, cb0f126fc66bec004dc4329203decf5a
0,        112,        112,        1,     2304, 5c4a6a0b8d84287cc416fa88cbef7710
0,        113,        113,        1,     2304, 1b6019d902ca184dedaff2974afc102e
0,        114,        114,        1,     2304, 4443005184fcbdd119397ba02cc24e18
0,        115,        115,        1,     2304, fe11cb5220c47ae83f6ad6651ff7fee2
0,        116,        116,        1,     2304, e78b856bba444a59ed2d9b3223940ef2
0,        117,        117,        1,     2304, 9a4c03e06836e76b276be755047112a4
0,        118,        118,        1,     2304, c408700ebac2dc80132203fe3b37d02f
0,        119,        119,        1,     2304, e8230f69b2e016d88c1460e68c3aca85
0,        120,        120,        1,     2304, 076d725897ab81d9b54d69e561cc0c25
0,        121,        121,        1,     2304, 1ac92b29f50a8c3b8dc8a1d2c938b076
0,        122,        122,        1,     2304, ff668cff30039d084e3171987c6712f2
0,        123,        123,        1,     2304, 6c8ff9fb8b12e505d1e682282302b30f
0,        124,        124,        1,     2304, f214e09032a57512aaa699780a691434
0,        125,        125,        1,     2304, ba263d2b69893c84d57344739b67457b
0,        126,        126,        1,     2304, 57158866b649552ca1c1dc950f740cab
0,        127,        127,        1,     2304, 569355038ccb54c0552d41962e25644a
0,        128,        128,        1,     2304, f5268380f60693bda31664264eb38673
0,        129,        129,        1,     2304, e21cd59da50563019c202cfe25f0e2a8
0,        130,        130,        1,     2304, 7049db938286e900cc7508f88d7a1ae4
0,        131,        131,        1,     2304, 0d2e0016c2feb62329fcd31de4ca06f5
0,        132,        132,        1,     2304, df7337a8ca0c973d5dd8c5144ac8e3cc
0,        133,        133,        1,     2304, 5e53f4b39b7c245eb6a0800c566b7107
0,        134,        134,        1,     2304, 670d01679c3dd0f4e35b3ff604116f01
0,        135,        135,        1,     2304, 2b45c2dc9a6bc9288be7c79d80e0cc38
0,        136,        136,        1,     2304, cf4b77a7925566e2d0105df021efd57f
0,        137,        137,        1,     2304, 4ad8cf6dba4e4470c1342af59cb61492
0,        138,        138,        1,     2304, 984c809e1133b753f0db0c2b09f7e91a
0,        139,        139,        1,     2304, 9ff899509baa20fde2964482ad9151c3
0,        140,        140,        1,     2304, 318dc1f92f04be385dcdb1a38b41268a
0,        141,        141,        1,     2304, abe460b52bf580371f33b2a9520ac797
0,        142,        142,        1,     2304, 153d2a7831ef2f8dc749ff4edeec09bf
0,        143,        143,        1,     2304, 4b7087e24258ac900abffe54d2e92acc
0,        144,        144,        1,     2304, 5b32c2f350961e52cfa9ff22f2accfdc
0,        145,        145,        1,     2304, 36da08e695339ea92e260b3ba3f73710
0,        146,        146,        1,     2304, 51edccdd9bff66de60392be01b8212b7
0,        147,        147,        1,     2304, 080db36a864696fc72edc5da5284dd39
0,        148,        148,        1,     2304, 870259fc9526dd2d58952f979d8f0d1f
0,        149,        149,        1,     2304, 06e034a8f3499328e0d518f19bfc408b
0,        150,        150,        1,     2304, aaf14cf1d3dde70f0243ed71cb215915
0,        151,        151,        1,     2304, e5504a190fd5725639fe4f626299afc0
0,        152,        152,        1,     2304, d3b56895d01fff04319f242aba6ada8a
0,        153,        153,        1,     2304, ae11dc6aaba01fe0a32635ade9d86407
0,        154,        154,        1,     2304, 2d4f8e6ada03eb20090aa7d7fb180c97
0,        155,        155,        1,     2304, 61f2fe537d8f7a926efd8d956c3d770a
0,        156,        156,        1,     2304, 36b79939505b1ab6c63389c8ff7a2520
0,        157,        157,        1,     2304, 1a6367859bcebd9b181454c9a0e8a234
0,        158,        158,        1,     2304, 5ac943b0f8e584006725caaa1d1bb39f
0,        159,        159,        1,     2304, 45018c0f8f9272be26997c03e393ee7b
0,        160,        160,        1,     2304, 551e635dda8a9859d133fc2930cad946
0,        161,        161,        1,     2304, f74fe59f9e3143b6ad3c0955be521a1b
0,        162,        162,        1,     2304, 151470f818d3158074b79cec46c11618
0,        163,        163,        1,     2304, a1ccfbce29016f42755ab408502ba0a1
0,        164,        164,        1,     2304, 8e9e69269a8da8cb1dc988b20014438b
0,        165,        165,        1,     2304, 8dba3ec0239df7d5fc46dddaf949501f
0,        166,        166,        1,     2304, f162f53cd00823ce0222004659c92e25
0,        167,        167,        1,     2304, eb507a98144eb7221926344a8e66f2fd
0,        168,        168,        1,     2304, b89394b543b3ee0910304966d567c572
0,        169,        169,        1,     2304, 4911676e4968ca9f31b6663fb61e20eb
0,        170,        170,        1,     2304, 7125a558006654a143af3982287c994c
0,        171,        171,        1,     2304, 11cb95294cd860c11ccee846c0c31573
0,        172,        172,        1,     2304, 80a0a4a8bca84f9f8a4f27b08b5a020b
0,        173,        173,        1,     2304, c089fe3c693da3dfea2f4372eaef26ac
0,        174,        174,        1,     2304, fb3098e05ec6c3ecf47584a286ec1d5c
0,        175,        175,        1,     2304, 28147b97e58b23919f374648f580de29
0,        176,        176,        1,     2304, c36302a06c39074caccd61a6f86702c9
0,        177,        177,        1,     2304, 8e06329176ff87a1fddaa75d377676b1
0,        178,        178,        1,     2304, 38549813435ce5dff0eef407b1c89448
0,        179,        179,        1,     2304, 24bec161814fcdec1259126f69a635be
0,        180,        180,        1,     2304, 3be24abc985b4cb02d3f3bebc1fa8293
0,        181,        181,        1,     2304, 37b671a4f0ef653064a3ff94f188d0d4
0,        182,        182,        1,     2304, 832e2359c897efe758894dd10218055c
0,        183,        183,        1,     2304, b78879dbcf69abc962f59a2918b8a43b
0,        184,        184,        1,     2304, 98d413b3800bcdd6278c04ec3361f5d9
0,        185,        185,        1,     2304, 6a3184a4971b24535b95d2c51736d10d
0,        186,        186,        1,     2304, 5c60fbc1133b5dd8b641215e0036d046
0,        187,        187,        1,     2304, 9bff35fe52497c4b419812ccfe01dc4d
0,        188,        188,        1,     2304, 358b13c83dec22a52d76184488097d40
0,        189,        189,        1,     2304, e5cecfc0497c1bde87b6f0c10905cfb1
0,        190,        190,        1,     2304, 08d6d771890a33c06200715da7f8086c
0,        191,        191,        1,     2304, d0259ec65ec5443c7c06638c926599fb
0,        192,        192,        1,     2304, c39ef9a4e90ee49690e36c71c4e01c92
0,        193,        193,        1,     2304, a1370c729ebd6805d4b56b545cc1d628
0,        194,        194,        1,     2304, 430794b74f8f282e403db67af927e74e
0,        195,        195,        1,     2304, 89e603b0a3facfa5ad8d2624d511ae85
0,        196,        196,        1,     2304, 4ef3c53539f15aa754b62b0a55c57844
0,        197,        197,        1,     2304, 4b3550bfd44b1e2bed3aca50f2bbf668
0,        198,        198,        1,     2304, c136fa4595fdab2366d701337e2bf174
0,        199,        199,        1,     2304, 73fc29c289606ea4a7b617b264788af2
0,        200,        200,        1,     2304, 005b5c76907d61be96075e5da0fcc2fa
0,        201,        201,        1,     2304, e7945083507a88bc956f2625773046c5
0,        202,        202,        1,     2304, f915dc9d594524aab639c456c0b0573c
0,        203,        203,        1,     2304, bbac99d29242076da9602c7bfe310c66
0,        204,        204,        1,     2304, b773889751d6f7f87079613e893e50aa
0,        205,        205,        1,     2304, 5bd2b417f09a1fcb1c25bac1700bff40
0,        206,        206,        1,     2304, 9284da5d11554419906c42c0312c4907
0,        207,        207,        1,     2304, 32e35fa4f5f10c78efdf7bef26e332bd
0,        208,        208,        1,     2304, ec40a17ccb3823f4960eccb7ed214f4b
0,        209,        209,        1,     2304, c0b8196c2e2d9362bedc69ac87f33ea5
0,        210,        210,        1,     2304, fff353f21106b184643be257fc4595c2
0,        211,        211,        1,     2304, 197dd57d8a91474c268ef18098280b5d
0,        212,        212,        1,     2304, 90addb5ef62117602fe5b7d20ecfc87f
0,        213,        213,        1,     2304, bed56a669bf57f2bbdf5722af28e7cf3
0,        214,        214,        1,     2304, 4eb5d4ceb83e842a4ca9456485c76412
0,        215,        215,        1,     2304, b069c7e497c9d7ba301e1829b2ab59cf
0,        216,        216,        1,     2304, df332a1da211527aa95204100ee187a2
0,        217,        217,        1,     2304, 9dbd8a6501c09c9618556a9a283c8d8d
0,        218,        218,        1,     2304, 27ca4c0a954baa69b0e406f0e8fd161b
0,        219,        219,        1,     2304, dca0d93c85069716d36994d0b8c4b109
0,        220,        220,        1,     2304, 595cd3c14619b54920e0e2b6dcd520c7
0,        221,        221,        1,     2304, 306dc47fb1420c4625d004ac30e3a08e
0,        222,        222,        1,     2304, f5560dd08c86afe34c79d71049cd82bc
0,        223,        223,        1,     2304, aad92c0377da988788ff50192c4adf87
0,        224,        224,        1,     2304, fdf6b1ac181221b763bd52baad7e72b0
0,        225,        225,        1,     2304, 6cfd98cee431f69501d4d3dbd55988f0
0,        226,        226,        1,     2304, 4e919949a510cdc12e06c2ea0c55e020
0,        227,        227,        1,     2304, 9e5cac9efa9d8498b9c3f6fbe261e5d0
0,        228,        228,        1,     2304, 5e35ee8bffd76701a50d2653ca92ed76
0,        229,        229,        1,     2304, 17bb3a0db289fefcb219c19f413d8d8c
0,        230,        230,        1,     2304, 2a10cf35ca2748824a02e7ebd08b8395
0,        231,        231,        1,     2304, 2a65fe0cee0eeb8acfdddb6fcb51de4c
0,        232,        232,        1,     2304, 242e7260f49fcbff778229a04cf3b59d
0,        233,        233,        1,     2304, 379552a23991baf21f9855545be17d46
0,        234,        234,        1,     2304, 0f70f3f40d301127955f91b44e1a1906
0,        235,        235,        1,     2304, 62deba2c0c3668ed1cf27aa2b48cdf7b
0,        236,        236,        1,     2304, 79648cf15ade9bc2dbcb5800f9a94049
0,        237,        237,        1,     2304, 7362d552d5d359a69bcdd10948e8d62c
0,        238,        238,        1,     2304, fc0025fc7eee9d2b1c5994bc1d9f0571
0,        239,        239,        1,     2304, 700f77300f717c96aa53ca3b821aa6be
0,        240,        240,        1,     2304, 98aa65da023d5c7044ce6d111da0352e
0,        241,        241,        1,     2304, dc2a27acaf129f945cb14755679220aa
0,        242,        242,        1,     2304, 0a7193f2e82273ac43141ab7967e5569
0,        243,        243,        1,     2304, 4c3d42645762d61f8fa2fef9792c6895
0,        244,        244,        1,     2304, dfd22f95af6679d29540d818b50268a6
0,        245,        245,        1,     2304, 71e45f07a82cbe7fcfb4940f6f895f28
0,        246,        246,        1,     2304, 42e3a8d7d6d347de22508f17c3ff91dd
0,        247,        247,        1,     2304, 2f175a7efe44c42215ca6a065050ec6f
0,        248,        248,        1,     2304, e3bf179f714da63d961d3a469f559737
0,        249,        249,        1,     2304, 49924f814801018bff1f6fd24bdacf5a
0,        250,        250,        1,     2304, f534e96559ba3b2c816715aad7204918
0,        251,        251,        1,     2304, 2c147d8c81ac3ff1142f44146dfa0ac9
0,        252,        252,        1,     2304, b2b51f441a03ed1a304a9e194d5b19e9
0,        253,        253,        1,     2304, 43e83b2c083baf395e547e67248c519e
0,        254,        254,        1,     2304, 819dcefe430115f09825413727ca8956
0,        255,        255,        1,     2304, 173c02734129ae6269a215c21cded6b2
0,        256,        256,        1,     2304, 241a85d9fca0ba4888f702b2efe02c5e
0,        257,        257,        1,     2304, f221f17f74e5cc8a612713a7b363f4d5
0,        258,        258,        1,     2304, 2a641698dd29f83799c3a10a7ab773cb
0,        259,        259,        1,     2304, 9fa7582149dd19f13a6342759883aff9
0,        260,        260,        1,     2304, 4beb2d99bae05dac6ecff73b2185f467
0,        261,        261,        1,     2304, 109d5bfca8c56a516430e54780274e13
0,        262,        262,        1,     2304, cb776b7d7601ca6ad405d63deab30532
0,        263,        263,        1,     2304, c731c744c7513eb63a27da7f331cdad6
0,        264,        264,        1,     2304, 1b52a225c5353f6c200ba963a3081f5c
0,        265,        265,        1,     2304, 059ab518f1a0dcf54189d3fe0cad6304
0,        266,        266,        1,     2304, 84c3077139571c93fe3469f580088b73
0,        267,        267,        1,     2304, d80c11cf6dc54aac1c5c0f7ec203ec7e
0,        268,        268,        1,     2304, 53bac665d14379d34e5cc70acfdc4800
0,        269,        269,        1,     2304, ffd6b6cafbf3e4d04aaeed75c5fbde46
0,        270,        270,        1,     2304, 6b7a20452e686ad8cfaa062b184b6bb3
0,        271,        271,        1,     2304, 7e0d3bca65790d946a588ddb4c4a6da4
0,        272,        272,        1,     2304, 668b8d6118d9c82cb76229af7d67e478
0,        273,        273,        1,     2304, 8806e9d497bb47e43c1f2df52c101c44
0,        274,        274,        1,     2304, e7a0fae2800305416a2a0cffdc810e9d
0,        275,        275,        1,     2304, f69aac79eb5c5c0baa04ffc066e85c04
0,        276,        276,        1,     2304, 560b018a0ff7bebfaa321ae32bfbe07a
0,        277,        277,        1,     2304, d32d8ce2a53787d3e134da4c3a024f0c
0,        278,        278,        1,     2304, 064b45e5be0c3592d76b0ec195ebd97f
0,        279,        279,        1,     2304, 40bd208bd1849871f639b0128b39a205
0,        280,        280,        1,     2304, 16c5a7c289b1d0ecae57e8bb7d9f1138
0,        281,        281,        1,     2304, e8dabe31936afd97b94187bdf808952a
0,        282,        282,        1,     2304, da35c327044882f5881a8ac2c7cea745
0,        283,        283,        1,     2304, 6ff20e565ca20b35cc0b8b6d3f0f2ff0
0,        284,        284,        1,     2304, 9f52ac7386d52d0eefe08a7b373439c4
0,        285,        285,        1,     2304, f53b2f87bbfb550b89a6f040d1948f26
0,        286,        286,        1,     2304, 49d23ac6d1ba47ad03b74d4094a0467c
0,        287,        287,        1,     2304, 7af698dd306917b3f9c98f173ccc5bde
0,        288,        288,        1,     2304, 9c4e4ad5b93b9747b061bce6dc414b30
0,        289,        289,        1,     2304, ead06aea971af19ba2ff87ebac19fbd5
0,        290,        290,        1,     2304, 5f1b9f38068f7df3cf6d92347235ec85
0,        291,        291,        1,     2304, d60d7cc5d239c0664064c00683861e20
0,        292,        292,        1,     2304, a1c5619b93460334be8b41f0926a3ac5
0,        293,        293,        1,     2304, 1776c39bb65190067e87c086afc5ccf6
0,        294,        294,        1,     2304, 9bbf99cf8dab2c98360698143b3d7900
0,        295,        295,        1,     2304, 80748f1ab39ace4db04e0fb015316b74
0,        296,        296,        1,     2304, 0f0cba9bc8d6edd5ce1f3e17cc17b7f3
0,        297,        297,        1,     2304, 5044159e2364fdf6de509a51300ea25d
0,        298,        298,        1,     2304, 4bc6fe800973075f59a32d3e463905bd
0,        299,        299,        1,     2304, 421348a16db2de82530a49d13eba1dba
0,        300,        300,        1,     2304, 4b422dece4e06afdd63d27c83090f259
0,        301,        301,        1,     2304, 3e748285c59f9bfb4c23cb7300c05a6c
0,        302,        302,        1,     2304, 5ecd76f86bb14b5253395bc70d461dac
0,        303,        303,        1,     2304, ae917bc95048e4e19954a48675423b64
0,        304,        304,        1,     2304, 6908f905b0fe07d2920edee2319e2b17
0,        305,        305,        1,     2304, e32961ffd3efaf6608a34e6a075c67e6
0,        306,        306,        1,     2304, e65e3606df04bb12b4f9ffa2c74600a7
0,        307,        307,        1,     2304, 1579791e438eb5568219ade87f584109
0,        308,        308,        1,     2304, b82c083946ddf1d11c57c15021fa996f
0,        309,        309,        1,     2304, ed31d881dc64facb275033ed26f67b38
0,        310,        310,        1,     2304, 069da4003799e4bf09932a02a1dc891e
0,        311,        311,        1,     2304, d978e9a0f476ae4a6ff8324176343c89
0,        312,        312,        1,     2304, 50ae4ed442c1d887470b3627711ed293
0,        313,        313,        1,     2304, e77d4fe7bb716394d6e710549fdbd8e7
0,        314,        314,        1,     2304, fdb328d857ea76e70b933fea818bb84f
0,        315,        315,        1,     2304, 2a61520ff17b954d8c222220fb7f81a5
0,        316,        316,        1,     2304, 6255c9f212bea055d21189cdc38d3697
0,        317,        317,        1,     2304, 573db383b7631f48d93baf2166e652ec
0,        318,        318,        1,     2304, a3552c4f144079c0a066f0d20d7e5ec2
0,        319,        319,        1,     2304, 5d90e8f2d5be296976c37036ea0b6d0b
0,        320,        320,        1,     2304, 61f204845ca99b9024852c96ff2a0b39
0,        321,        321,        1,     2304, 55309e09bbe85fe2c820e97dec2b39cd
0,        322,        322,        1,     2304, daf87febda2d4c418ab76f1e599e15a7
0,        323,        323,        1,     2304, 336205163b7dbef36483eb12a85c455e
0,        324,        324,        1,     2304, 1df27f50a3ae5cbcf9edeae09e7796e5
0,        325,        325,        1,     2304, c134aef70b96b520ed732a8ad2f97787
0,        326,        326,        1,     2304, a94d17c3490b24a8dc4ea7c7ce0586a7
0,        327,        327,        1,     2304, bb46c92ad850cb29cb810c0338504286
0,        328,        328,        1,     2304, a58ab15efa7d3c7ac5d38a412bb9a521
0,        329,        329,        1,     2304, 95b5e9a6608d5095b8e51710a8e98279
0,        330,        330,        1,     2304, 72ad8847bcf1f9c0c669ea3c0fbb5d92
0,        331,        331,        1,     2304, b9d4d9d075e47df0468b22cf3d00bcda
0,        332,        332,        1,     2304, 56316b847ba46ca859e4714c902345e6
0,        333,        333,        1,     2304, 1e754bbc2ca7c508dbba15f8f979fb63
0,        334,        334,        1,     2304, 189c983caef60ed8f9ab2bd1b399e1bd
0,        335,        335,        1,     2304, 1297553a949510f7b36e19223234a127
0,        336,        336,        1,     2304, e0a201b617e1b38c828e47962b11c07d
0,        337,        337,        1,     2304, 26c9051970e293c718a655431860fdcb
0,        338,        338,        1,     2304, b83b524d8b628868e0cf724e045d9f54
0,        339,        339,        1,     2304, f422c19dcc93efc869e7cb0a1342407a
0,        340,        340,        1,     2304, 124306da08d9c3484af7adb4d9a7a520
0,        341,        341,        1,     2304, 5b0e768a70b5f25f75a4b48fa332a240
0,        342,        342,        1,     2304, 1cf59e83bb6623301dcbc1e7b9deaf22
0,        343,        343,        1,     2304, d1693df13e73e39a26e5d2648ed4acf9
0,        344,        344,        1,     2304, 92f99ac8e7954c441e50734f39fb18a9
0,        344,        344,        1,     2304, c9d2c31aba3277f8d0eda3a6d52f10a1
0,        345,        345,        1,     2304, 7edc82f6fbefa4fd82f916acbf024756
0,        346,        346,        1,     2304, 5f853127a0cb044596976871463c5738
0,        347,        347,        1,     2304, acef80a3f30a37889ea10c1b3db6bf03
0,        348,        348,        1,     2304, 34f6a71e9096ef9031ceee7501858e30
0,        349,        349,        1,     2304, 1b419b1c8643f964fa666e8cc80031cb
0,        350,        350,        1,     2304, b1f840ceb8092e926a0a28ba4c63575e
0,        351,        351,        1,     2304, 32db7d2d42028e05444663fe9207c3c0
0,        352,        352,        1,     2304, fac950afb9e2b0694b035752aef7f833
0,        353,        353,        1,     2304, 58c1b2050664de4aae3bb0526280199c
0,        354,        354,        1,     2304, 4a865db2cb6bc857bce178facd08fab9
0,        355,        355,        1,     2304, 1deddadc03312335440255a2fc9f3769
0,        356,        356,        1,     2304, 4bf3d22bd1d41543e7c86786b66b032b
0,        357,        357,        1,     2304, 60da3f995c6c0395738c27fcb9837df3
0,        358,        358,        1,     2304, 75adfa781787f18ba8768156d54d8b29
0,        359,        359,        1,     2304, 2c6c8ad2639d7e8a9718d296cf8e49ee
0,        360,        360,        1,     2304, 6a2a36303324c2de8ed0c21f1bf5f749
0,        361,        361,        1,     2304, 4460d8bf3b06ce4c7041a269e299844a
0,        362,        362,        1,     2304, 496bf423e4d5739cec80fa4f52f07c0f
0,        363,        363,        1,     2304, 716b57b838da564fcb2f3c938f958e22
0,        365,        365,        1,     2304, 4ae7ba0d66ade267b9dbf9015cab0be6
0,        366,        366,        1,     2304, 4e2f59b9a2aa897ab80afba916de8003
0,        367,        367,        1,     2304, e6260992efff00cc36b71b4dfba18d0e
